현장안전센터거리,시간단위기온,시간단위풍속,시간단위가시거리,lon,lat,실효습도,가스사용량(KWh),전기사용량(KWh),화재발생시각,인명피해확률,회귀예측,지수,등급,인덱스
2,18.5,4.2,1546,127.0556862,37.5104378,51.092055,9831.916667,9831.916667,주간,7.167607793,72.84336572,22.84978503,2등급,1298
1,14.5,2.9,1707,126.9976332,37.5644219,51.092055,200523.0833,200523.0833,저녁,2.805780019,74.19526684,14.42829156,3등급,1299
1,12.3,2.3,1249,126.9291366,37.5207616,51.092055,30093.91667,30093.91667,저녁,4.205869158,72.40358245,17.45050126,3등급,1300
1,11.7,1.9,1111,127.0389343,37.6613159,51.092055,1430.444444,1430.444444,밤,61.53601323,12.02238523,27.19944221,2등급,1301
2,11.7,1.9,1111,126.8411601,37.5241621,51.092055,58179,58179,밤,47.29805566,15.666617,27.22132478,2등급,1302
3,11,0.9,920,126.9191002,37.5877232,51.092055,2143.166667,2143.166667,밤,44.09138185,17.58918624,27.84836668,2등급,1303
2,11,0.9,920,126.9461539,37.585887,51.092055,188.4545455,188.4545455,밤,49.40104214,15.58902648,27.75093068,2등급,1304
1,11.2,0.8,660,127.0832969,37.5628559,47.974902,4113.666667,4113.666667,주간,3.845121638,78.80249163,17.40704357,3등급,1305
2,13.8,0.3,889,127.0517714,37.566782,47.974902,3534.916667,3534.916667,주간,3.814633166,78.94765765,17.35385701,3등급,1306
3,21.6,3.4,2000,126.9284674,37.5598708,47.974902,6663,6663,주간,8.534715153,71.35802382,24.67833883,2등급,1307
2,20.3,4.7,1994,126.8908286,37.5765696,47.974902,1121.75,1121.75,주간,10.70614132,69.10143485,27.19944351,2등급,1308
3,16.4,4.2,2000,126.988656,37.5458977,47.974902,23.66666667,23.66666667,저녁,6.973188109,68.96507835,21.92957967,2등급,1309
2,14.1,3,1722,127.0536349,37.510965,47.974902,10093.91667,10093.91667,저녁,5.939751688,70.04463338,20.39724808,2등급,1310
2,10.6,1.5,1548,126.9466517,37.5892911,38.63106,374,374,새벽,11.32065098,73.93306687,28.93044151,2등급,1311
3,10.6,1.5,1548,126.9271294,37.6194116,38.63106,8919.333333,8919.333333,새벽,9.460183579,76.13097614,26.83678465,2등급,1312
2,20.8,4.6,2000,127.0274626,37.6050203,38.63106,3221.416667,3221.416667,주간,11.9967413,67.85946894,28.53230614,2등급,1313
1,20.8,4.6,2000,127.1047173,37.5985937,38.63106,2530.583333,2530.583333,주간,13.85504229,65.89723146,30.2160376,2등급,1314
1,21.1,6,1957,127.0836508,37.5590432,38.63106,961.5833333,961.5833333,주간,14.68130548,65.32097571,30.96767991,2등급,1315
1,21.1,6,1957,126.9254453,37.5768462,38.63106,5279.5,5279.5,주간,14.43227898,65.45053344,30.73435143,2등급,1316
3,20.8,5.1,1996,126.8741395,37.5524953,38.63106,3297.833333,3297.833333,주간,10.65631354,69.59154682,27.23213804,2등급,1317
1,19.8,5.3,2000,127.0661568,37.5373997,38.63106,8241.25,8241.25,주간,13.95242757,66.06988771,30.3617411,2등급,1318
4,19.8,5.3,2000,127.0439116,37.5137208,38.63106,2247.666667,2247.666667,주간,9.308923583,71.71457985,25.83767682,2등급,1319
1,16.5,3.4,2000,127.0859589,37.5711303,38.63106,2944.333333,2944.333333,저녁,10.01108395,64.35051843,25.38145863,2등급,1320
2,14,2.7,2000,126.8913988,37.5137133,38.63106,213.5,213.5,저녁,8.240331489,67.35035217,23.55820935,2등급,1321
4,11,0.4,1926,127.0358893,37.5062597,39.553782,7460.083333,7460.083333,새벽,9.70407276,76.60335917,27.26471293,2등급,1322
2,8.3,1.6,2000,127.0296049,37.4996314,39.553782,9234.666667,9234.666667,주간,8.848361103,73.62350456,25.52346673,2등급,1323
1,14.8,1.9,1688,126.9994554,37.5749229,39.553782,3021.083333,3021.083333,주간,9.276500563,70.82078646,25.63140779,2등급,1324
1,17.6,2.3,1064,126.9030252,37.5642248,39.553782,112519.5833,112519.5833,주간,4.053782313,76.1763917,17.57277751,3등급,1325
4,20,4.9,1976,127.1716245,37.5477044,39.553782,2402.727273,2402.727273,주간,8.867656563,72.07585305,25.28129568,2등급,1326
1,20.3,4.1,2000,126.9744076,37.5520068,39.553782,12218.5,12218.5,주간,12.7718752,66.69737145,29.18647811,2등급,1327
1,18.5,4.5,2000,127.0399042,37.4884688,39.553782,895.5,895.5,저녁,10.77571419,63.24056937,26.1048329,2등급,1328
1,18.5,4.5,2000,126.8957436,37.468962,39.553782,409447.5,409447.5,저녁,1.747963925,75.49904336,11.48780241,3등급,1329
2,15.5,3.4,2000,126.8148796,37.5719559,39.553782,1570.083333,1570.083333,저녁,8.525930383,66.69129404,23.84544674,2등급,1330
1,15.5,3.4,2000,127.040072,37.5589353,39.553782,8133.75,8133.75,저녁,9.60302031,64.94672555,24.97368064,2등급,1331
3,13.5,0.9,2000,126.9216968,37.5650585,41.139564,536.0833333,536.0833333,새벽,12.39285608,73.22733514,30.12467138,2등급,1332
2,13.5,0.5,2000,127.0244734,37.5034743,41.139564,4573.25,4573.25,새벽,13.74033944,71.5925906,31.36409565,2등급,1333
1,13.2,0.5,2000,126.97092,37.5779175,41.139564,362.2,362.2,주간,10.18046691,70.52456238,26.7950177,2등급,1334
1,19.4,4.9,1449,127.0056943,37.5860509,41.139564,327762.5,327762.5,주간,2.294091114,79.08224378,13.4692937,3등급,1335
3,10.7,2,1881,127.0690307,37.4878743,37.1496,12933.16667,12933.16667,주간,7.51125384,75.01400407,23.73708546,2등급,1336
2,16.4,4.1,1923,127.1373609,37.5115982,37.1496,8305,8305,주간,10.72999575,69.88663552,27.38399719,2등급,1337
2,19.2,4,1935,126.9967565,37.4808457,37.1496,177142.9167,177142.9167,주간,5.394673057,74.02477146,19.98347918,3등급,1338
1,19.2,4,1935,127.044733,37.5808243,37.1496,30599.5,30599.5,주간,11.58750411,67.68627319,28.00562388,2등급,1339
2,19.2,4,1935,127.0475005,37.586371,37.1496,9339.25,9339.25,주간,10.94940995,68.98987533,27.4845125,2등급,1340
3,19.9,4.8,1948,127.1213604,37.4833771,37.1496,11813,11813,주간,9.942278909,70.34001137,26.44503756,2등급,1341
1,19.9,4.8,1948,126.9207304,37.6026015,37.1496,1587.083333,1587.083333,주간,13.78494452,66.15016748,30.19729108,2등급,1342
2,18.9,4.4,2000,126.8658106,37.5484434,37.1496,11847.25,11847.25,주간,11.50132479,68.64723849,28.09865096,2등급,1343
2,16.1,4.3,2000,126.8340879,37.5145442,37.1496,4913.833333,4913.833333,저녁,9.174074753,65.88034632,24.58436946,2등급,1344
2,14.6,3.8,2000,126.9243083,37.6180886,37.1496,2221.166667,2221.166667,저녁,8.910215848,66.52083724,24.34573922,2등급,1345
1,13.9,1.8,2000,126.9571172,37.4775885,37.1496,5289.25,5289.25,저녁,9.049679503,65.82785316,24.40739588,2등급,1346
2,13.9,1.8,2000,126.8181215,37.5731074,37.1496,3730,3730,저녁,7.862161437,67.72257759,23.07478793,2등급,1347
1,11,2.8,2000,127.0902189,37.5871147,35.338854,4120.416667,4120.416667,새벽,18.79250143,68.66674421,35.92241485,1등급,1348
2,14.9,2.5,1928,126.9433332,37.5870966,35.338854,31428.91667,31428.91667,주간,9.052331703,71.56246236,25.45205585,2등급,1349
1,14.9,2.5,1928,127.1342034,37.556227,35.338854,121043.3333,121043.3333,주간,7.201007995,72.30980544,22.81892826,2등급,1350
2,17,4.2,1987,127.0201547,37.5187123,35.338854,451.5,451.5,주간,11.91515332,68.8594854,28.64387065,2등급,1351
1,19.2,5.4,2000,126.9061257,37.5783438,35.338854,2692.75,2692.75,주간,14.87332427,65.64475102,31.24669052,2등급,1352
2,17.9,4.5,2000,127.0877171,37.491031,35.338854,8654.75,8654.75,주간,11.89469236,68.60682984,28.56671375,2등급,1353
1,11.1,2.3,1290,126.8290965,37.5301928,35.338854,1477.916667,1477.916667,밤,75.26600342,9.172792345,26.2754528,2등급,1354
2,11.1,2.3,1290,127.0450267,37.4844255,35.338854,20737.5,20737.5,밤,65.93272684,11.69217931,27.76503673,2등급,1355
1,11.1,2.3,1290,126.9451057,37.5974944,35.338854,373.3333333,373.3333333,밤,75.45802844,9.13964967,26.26137743,2등급,1356
3,10.9,2.1,1057,126.8544766,37.5325393,37.468539,1692,1692,새벽,7.539528531,77.88735216,24.23290973,2등급,1357
2,10.1,1.6,937,126.8701304,37.554999,37.468539,1433.833333,1433.833333,새벽,7.833348428,77.04049386,24.56593233,2등급,1358
2,9.2,2.2,848,127.0887825,37.594703,37.468539,1593.5,1593.5,새벽,7.598297254,77.51237788,24.26854112,2등급,1359
2,9.2,2.2,848,126.8411132,37.4822054,37.468539,116061.5833,116061.5833,새벽,4.636243062,80.94695664,19.37239702,3등급,1360
1,18.7,4.6,1812,126.8981037,37.5194461,37.468539,19533.66667,19533.66667,주간,11.52533358,67.90306612,27.97508691,2등급,1361
2,20.9,4.2,1598,126.9119689,37.600657,37.468539,120500,120500,주간,5.659414659,73.42892296,20.38540466,2등급,1362
2,20.3,4.8,1328,127.0227737,37.5026988,37.468539,11270.33333,11270.33333,주간,7.816156561,71.43998603,23.630195,2등급,1363
2,19.6,4.2,1231,126.9991924,37.5723258,37.468539,1559.833333,1559.833333,주간,7.35636454,72.14800703,23.03794784,2등급,1364
1,16.9,4.4,1349,126.9747626,37.5545916,37.468539,189500.9167,189500.9167,저녁,3.151736024,72.5156433,15.11787569,3등급,1365
1,16.9,4.4,1349,127.059479,37.6227973,37.468539,5072.75,5072.75,저녁,7.101705611,66.98193429,21.81022647,2등급,1366
1,16.9,4.4,1349,127.082211,37.4942857,37.468539,8636.125,8636.125,저녁,6.994906549,67.08885223,21.66287727,2등급,1367
1,15.5,2.9,1232,126.8490284,37.5215176,37.468539,1261.25,1261.25,저녁,6.06770933,68.61450787,20.40423705,2등급,1368
2,11.7,1.3,733,127.1210424,37.4861692,37.468539,297450,297450,밤,19.09874421,23.35588607,21.12032419,2등급,1369
1,10.1,2,788,126.8999363,37.4971722,39.831699,4284.333333,4284.333333,주간,4.990721982,76.95039728,19.59688851,3등급,1370
2,21.6,3.5,990,127.0663517,37.5980138,39.831699,3966.083333,3966.083333,주간,5.899662598,73.40949291,20.81084428,2등급,1371
1,22.1,6,1732,127.0713642,37.5933307,39.831699,2281.75,2281.75,주간,12.66752432,66.32587536,28.98593865,2등급,1372
2,23.1,4.3,1798,126.8970055,37.5262984,39.831699,20664.58333,20664.58333,주간,9.73378911,68.9465378,25.90581129,2등급,1373
1,23.5,4.1,1947,127.0713578,37.5081246,39.831699,109150.9167,109150.9167,주간,8.491766498,68.86567674,24.18245741,2등급,1374
3,23.5,4.1,2000,127.0744669,37.6570606,39.831699,496.3333333,496.3333333,주간,10.28898471,69.21938467,26.68702288,2등급,1375
1,21.7,3.8,2000,126.9208423,37.6044168,39.831699,54.25,54.25,저녁,10.63714666,62.53089646,25.79050827,2등급,1376
2,16.6,2.3,1048,126.9536813,37.485935,39.831699,10538.33333,10538.33333,밤,61.02763383,11.37799148,26.35093732,2등급,1377
1,15.8,3.1,722,127.0817825,37.5950354,36.730107,10697.25,10697.25,새벽,8.787118795,73.82207458,25.46926263,2등급,1378
1,13.7,0.3,508,127.1052144,37.5988236,36.730107,13427.5,13427.5,주간,3.871962588,77.87714991,17.36483259,3등급,1379
1,18.2,2.4,527,127.0503011,37.5672629,36.730107,7467.875,7467.875,주간,4.750630687,75.15954369,18.89590524,3등급,1380
2,20.3,2.6,576,126.8529706,37.4986019,36.730107,2345.583333,2345.583333,주간,4.429929244,75.92075195,18.33912646,3등급,1381
1,24.5,3.5,773,127.0492455,37.5122136,36.730107,7368.75,7368.75,주간,6.284290469,71.34192823,21.17388485,2등급,1382
3,26.3,4.3,1060,126.8822279,37.4862542,36.730107,4605.166667,4605.166667,주간,6.01770382,72.72612205,20.91994891,2등급,1383
2,27.4,3.7,1237,126.9468438,37.49841,36.730107,7808.833333,7808.833333,주간,7.534189347,69.90149802,22.94888062,2등급,1384
1,27.4,3.7,1237,126.892351,37.5362328,36.730107,15805.33333,15805.33333,주간,8.446380473,68.19992124,24.00088505,2등급,1385
1,27.2,4.3,1281,126.902335,37.4772115,36.730107,5552.833333,5552.833333,주간,9.356659397,67.45562778,25.12288466,2등급,1386
0,25.6,3,1213,126.9673321,37.5647425,36.730107,3211.416667,3211.416667,주간,9.615364333,66.91436904,25.36544968,2등급,1387
3,25.6,3,1213,126.9803706,37.4777265,36.730107,2873.5,2873.5,주간,6.1701509,72.72875768,21.18365902,2등급,1388
2,20.6,2.6,830,127.0612334,37.5940982,36.730107,1951.166667,1951.166667,저녁,4.127918117,71.00259039,17.11995559,3등급,1389
1,20.6,2.6,830,126.9841216,37.5630182,36.730107,1297.583333,1297.583333,저녁,4.837000821,69.04147059,18.27439876,3등급,1390
2,17.7,2.5,577,126.9602547,37.5699198,36.730107,4205.818182,4205.818182,저녁,3.334779323,73.34739929,15.63960967,3등급,1391
3,17.7,2.5,577,126.834211,37.5410447,36.730107,984.8181818,984.8181818,저녁,2.880022369,75.19226344,14.71582144,3등급,1392
1,14.6,1.1,293,127.0562495,37.4978404,40.702134,4866.5,4866.5,새벽,5.73153868,77.6375642,21.09461311,2등급,1393
1,21.5,1.9,1284,127.0465165,37.6745696,40.702134,1667.416667,1667.416667,주간,7.530606196,70.78891175,23.0885993,2등급,1394
2,26.3,2.1,1667,126.8072248,37.567423,40.702134,1719.666667,1719.666667,주간,8.706410318,69.12849821,24.53285695,2등급,1395
0,27.8,1.5,1644,127.0703235,37.6415041,40.702134,503.9166667,503.9166667,주간,11.28740014,65.11500968,27.11049925,2등급,1396
0,27.8,1.5,1644,127.1247769,37.5288187,40.702134,9935.083333,9935.083333,주간,10.86124508,65.39798887,26.65152125,2등급,1397
1,28.1,2,1665,127.0021177,37.5830489,40.702134,1997.833333,1997.833333,주간,10.14075468,66.66480604,26.00060468,2등급,1398
2,26.7,4.2,913,126.8434713,37.5349729,40.702134,2923.833333,2923.833333,주간,6.060425118,71.888841,20.87287565,2등급,1399
2,24.4,3.6,696,126.902054,37.4395012,40.702134,5434.333333,5434.333333,저녁,3.856975119,70.5763163,16.49882105,3등급,1400
1,24.4,3.6,696,127.0346487,37.6691821,40.702134,17373.41667,17373.41667,저녁,4.278449667,68.99303549,17.18089723,3등급,1401
2,24.4,3.6,696,127.1253509,37.5474718,40.702134,3936.416667,3936.416667,저녁,3.882980395,70.53137178,16.54907653,3등급,1402
1,20.3,0.9,730,126.8419418,37.547494,40.702134,2530.583333,2530.583333,저녁,3.83376756,70.96528731,16.4943753,3등급,1403
2,19.3,3.7,812,126.8879832,37.4925252,40.702134,60,60,밤,60.45090883,10.83964315,25.59816947,2등급,1404
1,17.8,1.2,676,127.0318435,37.4984712,43.25688,50322.25,50322.25,새벽,6.029061403,76.2827936,21.44559737,2등급,1405
1,17.8,1.2,676,126.9128511,37.5767118,43.25688,165220.9167,165220.9167,새벽,3.633259645,79.73029188,17.02001328,3등급,1406
1,15.7,1.2,688,127.0770139,37.5455822,43.25688,1263,1263,새벽,7.36109449,75.43478655,23.56443489,2등급,1407
2,15.3,1.5,272,126.9255143,37.4942453,43.25688,6877.916667,6877.916667,주간,2.875134048,80.55067874,15.21821274,3등급,1408
1,19.8,2.1,488,127.0685908,37.569243,43.25688,4323.166667,4323.166667,주간,4.2680104,75.68936333,17.97339673,3등급,1409
1,19.8,2.1,488,127.0184856,37.5874766,43.25688,11503.83333,11503.83333,주간,4.133752397,75.90481697,17.71360266,3등급,1410
3,22.2,2.2,676,127.061038,37.4928894,43.25688,984.75,984.75,주간,3.687930644,77.68824339,16.92657241,3등급,1411
3,22.2,2.2,676,126.8968001,37.5367292,43.25688,3086.5,3086.5,주간,3.653142396,77.75130574,16.85338516,3등급,1412
1,24,1.5,838,127.0536528,37.6718448,43.25688,45662.33333,45662.33333,주간,4.490755839,74.06079375,18.23702119,3등급,1413
1,25.4,1.7,974,127.0625701,37.6388336,43.25688,112132.9167,112132.9167,주간,3.747379605,74.8150935,16.74397072,3등급,1414
3,25.4,1.7,974,126.925437,37.6110284,43.25688,15074.25,15074.25,주간,4.223450672,75.78589728,17.89072382,3등급,1415
2,25.4,1.7,974,127.0211018,37.516191,43.25688,63203,63203,주간,3.986119948,75.28847602,17.32365135,3등급,1416
0,25.4,1.7,974,127.0517835,37.5869958,43.25688,4248.333333,4248.333333,주간,7.004266119,69.63654135,22.08512774,2등급,1417
2,27.1,2.2,856,127.0104991,37.6136407,43.25688,3555.583333,3555.583333,주간,5.017839061,73.31152871,19.17981888,3등급,1418
1,26.8,2.6,990,126.8089245,37.5698355,43.25688,2769.5,2769.5,주간,6.531564849,70.57812361,21.47057501,2등급,1419
1,27.7,1.3,764,127.0759026,37.6524379,43.25688,82979.83333,82979.83333,주간,3.692612209,74.44231842,16.57970488,3등급,1420
2,27.7,1.3,764,126.9943526,37.5918544,43.25688,1539.9,1539.9,주간,4.539522015,73.94024813,18.32084562,3등급,1421
1,27.7,1.3,764,127.0213418,37.5690172,43.25688,4581,4581,주간,5.227237206,72.08998614,19.41214717,3등급,1422
1,24.8,3.6,1262,127.0558664,37.5874203,43.25688,7839.916667,7839.916667,주간,7.918397717,69.53713956,23.46535163,2등급,1423
3,20.1,1.2,1716,126.9784687,37.4875165,43.25688,2403.583333,2403.583333,저녁,5.30854422,70.07960362,19.28783748,3등급,1424
1,20.1,1.2,1716,127.0841034,37.5851309,43.25688,3466.583333,3466.583333,저녁,7.151258137,66.22848012,21.76274241,2등급,1425
1,20.1,1.2,1716,127.0952467,37.5404616,43.25688,30137.58333,30137.58333,저녁,6.381856296,67.02873507,20.68254711,2등급,1426
1,19.4,2.4,1757,127.0303589,37.6132083,43.25688,1650.5,1650.5,저녁,7.874730297,65.63718989,22.73488878,2등급,1427
1,18.8,2.9,2000,127.0763476,37.6224206,43.25688,3246.583333,3246.583333,밤,93.23023241,3.811318008,18.85020063,3등급,1428
1,17.6,2.3,2000,126.9571006,37.4946953,39.694623,15855.58333,15855.58333,새벽,17.4523888,67.63794937,34.35758708,2등급,1429
1,17.6,2.3,2000,127.0261866,37.6254189,39.694623,4446.083333,4446.083333,새벽,18.23819135,67.29561092,35.03355862,1등급,1430
1,16.8,1.6,1994,126.9044714,37.4654297,39.694623,2311.25,2311.25,새벽,17.5620551,67.84781189,34.51879214,2등급,1431
1,17.4,0.3,1457,127.019636,37.5887992,39.694623,4103,4103,주간,7.437839405,71.93834825,23.13149112,2등급,1432
1,17.4,0.3,1457,126.9479506,37.5991063,39.694623,4633.5,4633.5,주간,7.421155735,71.95426573,23.10808975,2등급,1433
2,23.3,1.2,1001,126.9020752,37.527507,39.694623,122354.6667,122354.6667,주간,3.111008603,77.40175464,15.51765203,3등급,1434
2,27.3,2.7,836,126.9078878,37.4553883,39.694623,588.6666667,588.6666667,주간,5.436302682,72.58539873,19.86444557,3등급,1435
1,30,3.2,1183,127.0886266,37.5472886,39.694623,2825.666667,2825.666667,주간,8.232750478,67.83606782,23.63212686,2등급,1436
1,30,3.2,1183,126.9510104,37.511783,39.694623,1916.833333,1916.833333,주간,8.264193298,67.80879857,23.67245274,2등급,1437
2,30,3.2,1183,126.9706793,37.5178114,39.694623,6965.333333,6965.333333,주간,6.972923695,69.90178646,22.07758644,2등급,1438
2,29.2,3.9,769,127.0360862,37.5885025,39.694623,1031.416667,1031.416667,주간,5.663400657,71.7623445,20.15983405,2등급,1439
1,28.1,4.4,862,126.9894463,37.5733024,39.694623,108.8333333,108.8333333,주간,7.159307563,69.44758798,22.29790667,2등급,1440
1,25.9,7,1246,126.8654786,37.5556909,39.694623,1449.5,1449.5,저녁,8.196836047,63.53008173,22.81985241,2등급,1441
1,25.9,7,1246,126.8336303,37.522668,39.694623,2245.25,2245.25,저녁,8.169504273,63.55395796,22.78605563,2등급,1442
1,25.9,7,1246,126.92258,37.512991,39.694623,2011.583333,2011.583333,저녁,8.177521438,63.54694686,22.79597597,2등급,1443
1,20.7,3.7,1395,127.0670811,37.6556741,39.694623,131962.8333,131962.8333,저녁,4.050521709,69.91689026,16.82854366,3등급,1444
1,20.2,2.8,1945,127.1565879,37.4958836,39.694623,2141.583333,2141.583333,저녁,9.542270905,63.80918396,24.6755855,2등급,1445
3,17.4,1.3,1319,127.0363943,37.4759892,40.861398,6939.916667,6939.916667,새벽,8.392164887,75.38584769,25.15254389,2등급,1446
1,21.8,1,1092,126.8995642,37.4908861,40.861398,1597.666667,1597.666667,주간,6.327962877,72.10145877,21.3601347,2등급,1447
1,25.2,1.7,1665,126.9362466,37.487569,40.861398,8390.833333,8390.833333,주간,9.466199605,67.96145767,25.36408334,2등급,1448
1,25.2,1.7,1665,127.0346271,37.4959672,40.861398,8349.416667,8349.416667,주간,9.467823805,67.96021498,25.3660273,2등급,1449
1,26.7,3.4,1682,127.0662555,37.5375702,40.861398,5591.916667,5591.916667,주간,10.7661165,66.51296554,26.75978953,2등급,1450
1,26.3,3.9,1821,126.9087905,37.4906329,40.861398,5603.5,5603.5,주간,12.00872158,65.70581922,28.08990725,2등급,1451
1,23.8,3.5,1777,127.0745991,37.6573874,40.861398,111483.25,111483.25,주간,7.215795516,70.10720388,22.49175955,2등급,1452
1,21.4,3.7,1790,127.030429,37.4940781,40.861398,51867.33333,51867.33333,저녁,7.353863417,65.42388011,21.93440855,2등급,1453
3,20.3,2.3,1731,127.0251043,37.5009946,40.861398,34854.5,34854.5,밤,68.9403376,9.501227013,25.59331549,2등급,1454
2,19.8,2.2,1632,126.9641843,37.5420821,37.405542,3786.75,3786.75,새벽,13.34219859,70.13145169,30.58934056,2등급,1455
