사망인명피해수,분기구분,화재발생일자,화재발생시,현장소방서거리,현장안전센터거리,현장소방지역대거리,발화요인대분류명,시설장소중분류명,방화관리대상여부,시간단위기온,시간단위풍속,시간단위풍향,시간단위습도,시간단위가시거리,재산피해액,lon,lat,실효습도,가스사용량(KWh),전기사용량(KWh)
0,1,20220319,5,4.0,0.9,0.0,전기적 요인,판매시설,Y,2.4,3.1,70.0,93.0,1005,1551,126.892231,37.538442,56.390058,49129.333333333336,49129.333333333336
0,1,20220319,8,3.9,3.9,0.0,전기적 요인,공동주택,Y,1.1,4.2,50.0,98.0,994,854,126.974381,37.472528,56.390058,60762.333333333336,60762.333333333336
0,1,20220319,11,5.0,2.0,0.0,전기적 요인,일반업무,N,1.5,2.9,50.0,98.0,417,430,127.02592,37.57211,56.390058,1500.3333333333333,1500.3333333333333
2,1,20220319,11,2.5,1.3,0.0,전기적 요인,판매시설,N,1.5,2.9,50.0,98.0,417,485510,127.041424,37.570921,56.390058,8850.75,8850.75
1,1,20220319,12,4.4,0.7,0.0,부주의,공동주택,N,2.0,2.7,50.0,97.0,1444,6407,127.048677,37.584031,56.390058,3037.4166666666665,3037.4166666666665
0,1,20220319,19,1.2,1.2,0.0,미상,일반업무,Y,5.6,1.7,340.0,78.0,2000,1837,126.908848,37.519412,56.390058,35946.916666666664,35946.916666666664
0,1,20220319,22,0.6,0.6,0.0,부주의,음식점,N,3.6,1.7,50.0,74.0,2000,317,126.86267,37.502862,56.390058,12628.583333333334,12628.583333333334
0,1,20220319,23,0.5,0.5,0.0,부주의,단독주택,N,2.9,2.0,50.0,75.0,2000,258,127.065673,37.56654,56.390058,7013.909090909091,7013.909090909091
0,1,20220320,0,2.6,0.4,0.0,부주의,단독주택,N,2.8,1.5,50.0,80.0,2000,9,126.915323,37.581216,54.20412300000001,2481.6666666666665,2481.6666666666665
0,1,20220320,2,6.4,1.4,0.0,부주의,일반업무,N,3.6,1.1,160.0,84.0,2000,150,126.905402,37.564634,54.20412300000001,47888.833333333336,47888.833333333336
0,1,20220320,4,6.0,1.2,0.0,부주의,단독주택,N,4.0,1.6,270.0,87.0,1241,141,127.055922,37.587724,54.20412300000001,3083.4166666666665,3083.4166666666665
0,1,20220320,5,2.6,0.8,0.0,부주의,단독주택,N,4.0,0.8,160.0,84.0,1231,5,127.001194,37.528419,54.20412300000001,4877.0,4877.0
0,1,20220320,7,0.4,0.4,0.0,부주의,단독주택,N,4.1,1.8,250.0,87.0,751,773,126.898138,37.466285,54.20412300000001,5583.833333333333,5583.833333333333
0,1,20220320,8,4.0,1.5,0.0,부주의,음식점,N,4.2,2.3,250.0,88.0,652,287,127.085023,37.595976,54.20412300000001,6340.666666666667,6340.666666666667
0,1,20220320,13,2.0,2.0,0.0,부주의,단독주택,N,7.6,2.8,250.0,58.0,2000,924,126.965088,37.548682,54.20412300000001,1134.25,1134.25
0,1,20220320,14,1.0,1.0,0.0,방화,일반업무,N,8.9,2.3,250.0,49.0,2000,1295,126.98842,37.496685,54.20412300000001,10431.416666666666,10431.416666666666
0,1,20220320,14,0.8,0.8,0.0,부주의,공동주택,Y,8.9,2.3,250.0,49.0,2000,447,127.066568,37.642724,54.20412300000001,81619.83333333333,81619.83333333333
0,1,20220320,20,6.7,2.1,0.0,부주의,단독주택,N,4.7,3.4,200.0,59.0,2000,12,127.081195,37.505645,54.20412300000001,1943.0,1943.0
0,1,20220320,20,3.3,2.1,0.0,전기적 요인,음식점,Y,4.7,3.4,200.0,59.0,2000,3857,127.05803,37.661506,54.20412300000001,10653.5,10653.5
0,1,20220320,22,2.3,1.9,0.0,전기적 요인,단독주택,N,3.4,2.6,250.0,62.0,2000,93,127.124982,37.499556,54.20412300000001,528.2727272727273,528.2727272727273
0,1,20220320,23,1.1,1.1,0.0,부주의,공동주택,N,2.8,2.2,320.0,54.0,2000,13,126.928586,37.578068,54.20412300000001,257.0,257.0
0,1,20220321,0,2.6,2.0,0.0,부주의,공동주택,N,2.2,2.1,290.0,56.0,2000,63,126.920885,37.564882,54.17137500000001,700.5,700.5
0,1,20220321,6,6.9,1.6,0.0,부주의,공동주택,N,-0.1,0.7,270.0,64.0,2000,48,126.968829,37.60721,54.17137500000001,25132.916666666668,25132.916666666668
0,1,20220321,8,2.4,2.4,0.0,전기적 요인,운동시설,N,0.3,1.9,50.0,66.0,2000,303,126.973145,37.573794,54.17137500000001,327364.4166666667,327364.4166666667
0,1,20220321,8,4.0,1.7,0.0,부주의,단독주택,N,0.3,1.9,50.0,66.0,2000,522,126.922353,37.482703,54.17137500000001,6377.166666666667,6377.166666666667
0,1,20220321,8,1.5,0.5,0.0,전기적 요인,판매시설,N,0.3,1.9,50.0,66.0,2000,12,127.033319,37.563684,54.17137500000001,4241.666666666667,4241.666666666667
0,1,20220321,13,5.5,2.5,0.0,부주의,일상서비스,N,9.8,2.2,140.0,34.0,2000,950,127.062953,37.595753,54.17137500000001,4571.333333333333,4571.333333333333
0,1,20220321,14,10.4,3.7,0.0,전기적 요인,공동주택,Y,10.7,2.2,110.0,29.0,2000,53,127.056352,37.449521,54.17137500000001,310478.0,310478.0
0,1,20220321,21,1.3,1.3,1.3,부주의,숙박시설,Y,5.7,4.4,320.0,46.0,2000,0,126.889739,37.522843,54.17137500000001,10942.833333333334,10942.833333333334
0,1,20220321,23,2.2,2.2,0.0,전기적 요인,일반업무,Y,5.1,2.6,320.0,48.0,2000,60,127.126885,37.503752,54.17137500000001,109080.0,109080.0
0,1,20220322,7,3.4,0.6,0.0,부주의,공동주택,N,1.2,0.9,290.0,59.0,2000,182,126.91359,37.5865,54.33851700000001,2547.833333333333,2547.833333333333
0,1,20220322,8,2.3,1.7,0.0,전기적 요인,공동주택,N,2.2,0.7,270.0,60.0,2000,250,127.045202,37.684974,54.33851700000001,3165.083333333333,3165.083333333333
0,1,20220322,12,1.9,1.9,0.0,전기적 요인,판매시설,Y,10.2,1.7,20.0,42.0,2000,454,127.079735,37.612263,54.33851700000001,81664.08333333333,81664.08333333333
0,1,20220322,14,1.8,1.8,0.0,부주의,공동주택,N,12.6,2.2,70.0,27.0,2000,20,126.852941,37.492015,54.33851700000001,894.5,894.5
0,1,20220322,14,3.0,1.3,0.0,방화,공동주택,N,12.6,2.2,70.0,27.0,2000,22132,126.983744,37.481592,54.33851700000001,3737.9166666666665,3737.9166666666665
0,1,20220322,19,2.0,2.0,0.0,부주의,공동주택,Y,9.4,4.0,270.0,50.0,2000,12,126.895087,37.477296,54.33851700000001,24445.83333333333,24445.83333333333
0,1,20220322,19,4.0,1.0,0.0,부주의,공동주택,Y,9.4,4.0,270.0,50.0,2000,9,127.075039,37.593998,54.33851700000001,98550.0,98550.0
0,1,20220323,0,5.1,2.3,0.0,방화,공동주택,N,6.0,0.5,290.0,59.0,2000,1911,127.100104,37.498532,55.660614,1105.5,1105.5
0,1,20220323,6,5.6,1.6,0.0,부주의,단독주택,N,5.0,2.0,250.0,67.0,2000,58,126.955971,37.50894,55.660614,816.8297872340426,816.8297872340426
0,1,20220323,9,1.5,1.5,0.0,부주의,운동시설,Y,5.6,2.9,290.0,68.0,1999,306,127.073376,37.639508,55.660614,61256.16666666666,61256.16666666666
0,1,20220323,9,4.6,1.6,0.0,부주의,음식점,Y,5.6,2.9,290.0,68.0,1999,5381,126.96386,37.568192,55.660614,3577.583333333333,3577.583333333333
0,1,20220323,12,0.5,1.5,0.0,부주의,공동주택,N,7.1,3.7,270.0,46.0,2000,16,127.140644,37.496304,55.660614,9060.916666666666,9060.916666666666
0,1,20220323,17,0.7,0.7,0.0,전기적 요인,공동주택,N,7.4,3.0,250.0,50.0,2000,135,126.862061,37.501421,55.660614,213752.16666666663,213752.16666666663
0,1,20220323,18,2.5,1.8,0.0,부주의,공동주택,N,6.7,2.9,230.0,54.0,2000,31081,127.124224,37.491288,55.660614,1593.8333333333333,1593.8333333333333
0,1,20220323,19,2.0,1.7,0.0,부주의,공동주택,Y,6.3,2.9,250.0,61.0,2000,38,127.052611,37.650739,55.660614,91812.16666666669,91812.16666666669
0,1,20220323,20,3.5,0.9,0.0,전기적 요인,음식점,N,6.3,2.7,290.0,61.0,2000,1030,126.91206,37.499928,55.660614,8244.083333333334,8244.083333333334
0,1,20220324,0,3.1,1.4,0.0,미상,공동주택,N,6.0,3.0,200.0,57.0,2000,2939,127.078823,37.563324,48.343338,960.75,960.75
0,1,20220324,3,3.5,0.7,0.0,전기적 요인,일상서비스,Y,4.8,1.2,230.0,70.0,2000,30805,127.039852,37.51889,48.343338,1422.6666666666667,1422.6666666666667
0,1,20220324,7,4.3,2.0,0.0,부주의,공동주택,Y,5.0,1.3,140.0,78.0,1856,455,126.91308,37.477272,48.343338,208450.66666666663,208450.66666666663
0,1,20220324,10,1.3,1.3,0.0,부주의,공장시설,Y,6.6,1.0,90.0,73.0,2000,11,126.896961,37.511939,48.343338,16114.5,16114.5
0,1,20220324,14,3.6,1.9,0.0,전기적 요인,공동주택,N,10.0,1.1,110.0,66.0,1668,23,127.083733,37.492984,48.343338,4020.25,4020.25
0,1,20220324,17,1.5,1.5,0.0,기계적 요인,음식점,N,12.3,2.5,180.0,62.0,1262,179,127.044352,37.546976,48.343338,12941.666666666666,12941.666666666666
0,1,20220324,21,2.8,0.7,0.0,화학적 요인,판매시설,N,9.4,1.1,270.0,71.0,1384,56,126.970735,37.579586,48.343338,3414.25,3414.25
0,1,20220324,21,1.6,1.6,0.0,전기적 요인,오락시설,N,9.4,1.1,270.0,71.0,1384,67,127.048685,37.547397,48.343338,5300.083333333333,5300.083333333333
1,1,20220325,4,4.0,3.5,0.0,방화의심,단독주택,N,6.7,1.7,50.0,81.0,630,47417,127.052465,37.564691,45.77544,3925.6666666666665,3925.6666666666665
0,1,20220325,12,1.0,1.0,0.0,부주의,일반업무,N,13.9,2.7,90.0,54.0,1052,84,126.896128,37.460829,45.77544,384132.1666666667,384132.1666666667
0,1,20220325,13,2.4,2.2,0.0,부주의,공동주택,N,15.4,2.1,70.0,48.0,1305,15,127.143982,37.485815,45.77544,12256.0,12256.0
0,1,20220325,16,1.9,2.0,0.0,부주의,공동주택,Y,17.2,1.5,90.0,50.0,1570,376,127.097082,37.554026,45.77544,1834.8333333333333,1834.8333333333333
0,1,20220325,17,5.3,2.5,0.0,전기적 요인,기타건축물,N,17.2,1.4,70.0,52.0,1519,3266,126.993651,37.467824,45.77544,2212.75,2212.75
0,1,20220325,17,9.1,3.3,0.0,미상,공동주택,N,17.2,1.4,70.0,52.0,1519,5103,126.980882,37.487844,45.77544,14359.5,14359.5
0,1,20220325,19,5.8,2.5,0.0,전기적 요인,역사/터미널,N,16.4,2.8,50.0,54.0,1701,3735,127.016968,37.542558,45.77544,5247.333333333333,5247.333333333333
0,1,20220326,4,1.2,1.8,0.0,전기적 요인,판매시설,N,12.5,2.8,70.0,99.0,353,1519,126.960417,37.537042,50.006427,2406.9166666666665,2406.9166666666665
0,1,20220326,4,2.8,3.6,0.0,전기적 요인,공동주택,N,12.5,2.8,70.0,99.0,353,66,127.017489,37.656849,50.006427,1762.8333333333333,1762.8333333333333
0,1,20220326,5,4.7,2.3,0.0,전기적 요인,판매시설,N,12.5,1.6,50.0,100.0,197,300,126.917729,37.591377,50.006427,5524.5,5524.5
0,1,20220326,10,0.1,0.1,0.0,전기적 요인,음식점,N,9.5,3.4,250.0,98.0,295,11,127.125693,37.52829,50.006427,62058.66666666666,62058.66666666666
0,1,20220326,11,6.0,1.3,0.0,부주의,음식점,Y,10.1,2.4,290.0,91.0,2000,1463,126.890785,37.581174,50.006427,115836.08333333331,115836.08333333331
0,1,20220326,14,2.0,1.0,0.0,부주의,음식점,N,11.4,2.6,270.0,89.0,2000,357,127.078507,37.599556,50.006427,7892.583333333333,7892.583333333333
0,1,20220326,16,3.0,1.1,0.0,전기적 요인,작업장,N,13.7,1.8,250.0,78.0,2000,157,127.081459,37.565001,50.006427,3804.0,3804.0
0,1,20220326,17,1.5,1.5,0.0,부주의,일반업무,Y,14.5,3.5,250.0,69.0,2000,7,126.893037,37.471125,50.006427,17922.5,17922.5
0,1,20220326,19,6.0,0.5,0.0,부주의,일반업무,N,12.9,3.4,250.0,73.0,2000,480,127.029881,37.489931,50.006427,81011.83333333333,81011.83333333333
0,1,20220326,19,4.3,3.0,0.0,전기적 요인,연구/학원,Y,12.9,3.4,250.0,73.0,2000,21,126.958314,37.571933,50.006427,9603.916666666666,9603.916666666666
0,1,20220326,19,3.8,2.3,0.0,전기적 요인,일반업무,Y,12.9,3.4,250.0,73.0,2000,295,126.827782,37.569043,50.006427,35344.583333333336,35344.583333333336
0,1,20220326,20,2.9,2.3,0.0,부주의,공동주택,N,12.1,3.4,250.0,72.0,2000,14,127.117391,37.507202,50.006427,4692.166666666667,4692.166666666667
0,1,20220326,20,4.2,1.5,0.0,전기적 요인,기타건축물,N,12.1,3.4,250.0,72.0,2000,122,126.905598,37.489025,50.006427,2108.083333333333,2108.083333333333
0,1,20220326,21,2.9,0.7,0.0,부주의,기타주택,N,11.6,2.9,250.0,57.0,2000,7,126.914917,37.578764,50.006427,1251.2,1251.2
0,1,20220326,22,1.6,1.6,0.0,부주의,단독주택,N,10.5,1.2,200.0,55.0,2000,146,126.925566,37.580066,50.006427,1042.909090909091,1042.909090909091
0,1,20220327,5,2.5,0.8,0.0,부주의,단독주택,N,5.9,1.6,230.0,74.0,2000,312,127.075581,37.619798,54.01728299999999,9887.6,9887.6
0,1,20220327,13,1.5,1.5,0.0,부주의,일반업무,N,11.7,5.1,270.0,46.0,2000,80,127.000001,37.568392,54.01728299999999,3255.9166666666665,3255.9166666666665
0,1,20220327,13,4.2,1.5,0.0,부주의,단독주택,N,11.7,5.1,270.0,46.0,2000,300,126.918242,37.471824,54.01728299999999,4004.0,4004.0
0,1,20220327,16,3.0,2.5,0.0,부주의,공동주택,Y,11.7,4.9,290.0,29.0,2000,44,127.039621,37.614437,54.01728299999999,8217.583333333334,8217.583333333334
0,1,20220327,21,2.3,0.5,0.0,부주의,단독주택,N,6.5,2.5,290.0,34.0,2000,5,127.097321,37.597671,54.01728299999999,3468.4166666666665,3468.4166666666665
0,1,20220327,22,4.1,2.4,0.0,부주의,공동주택,N,5.7,1.4,290.0,34.0,2000,16,127.107528,37.509793,54.01728299999999,718.8333333333334,718.8333333333334
0,1,20220328,3,3.4,2.0,0.0,전기적 요인,공동주택,N,3.9,2.9,290.0,46.0,2000,30,127.079308,37.491266,55.388958,51534.25,51534.25
0,1,20220328,5,5.8,1.8,0.0,미상,음식점,N,2.3,0.7,50.0,48.0,2000,9111,126.905849,37.582581,55.388958,2096.333333333333,2096.333333333333
0,1,20220328,5,1.3,0.4,0.0,미상,작업장,N,2.3,0.7,50.0,48.0,2000,3871,126.990696,37.569516,55.388958,13055.333333333334,13055.333333333334
0,1,20220328,6,1.8,1.8,0.0,전기적 요인,단독주택,N,1.7,1.2,50.0,52.0,2000,1511,127.076781,37.538886,55.388958,6311.083333333333,6311.083333333333
0,1,20220328,10,2.2,1.2,0.0,전기적 요인,운동시설,Y,9.0,2.1,110.0,30.0,2000,413,126.994717,37.569387,55.388958,5372.5,5372.5
0,1,20220328,11,5.3,1.8,0.0,미상,단독주택,N,11.3,1.5,70.0,24.0,2000,3443,126.813873,37.568376,55.388958,10865.0,10865.0
0,1,20220328,12,1.1,0.3,0.0,부주의,판매시설,Y,12.1,3.6,180.0,22.0,2000,7730,126.992917,37.571222,55.388958,1440.2,1440.2
0,1,20220328,17,2.6,1.1,0.0,부주의,음식점,N,13.9,2.9,290.0,21.0,2000,170,126.912512,37.549461,55.388958,3748.3333333333335,3748.3333333333335
0,1,20220328,18,3.4,0.7,0.0,전기적 요인,단독주택,N,12.7,3.7,270.0,29.0,2000,65,127.075376,37.599844,55.388958,2388.6666666666665,2388.6666666666665
0,1,20220328,18,3.5,1.0,0.0,부주의,일반업무,Y,12.7,3.7,270.0,29.0,2000,369,126.83272,37.560631,55.388958,31770.0,31770.0
0,1,20220328,19,4.9,0.6,0.0,부주의,일상서비스,N,10.8,3.7,270.0,36.0,2000,27,126.945736,37.513104,55.388958,4019.3333333333335,4019.3333333333335
0,1,20220328,19,6.5,1.3,0.0,기계적 요인,단독주택,N,10.8,3.7,270.0,36.0,2000,183,127.03151,37.487105,55.388958,3672.5833333333335,3672.5833333333335
0,1,20220329,2,1.7,2.5,0.0,부주의,단독주택,N,4.5,1.0,250.0,47.0,2000,63,126.960157,37.480675,52.680327000000005,11815.083333333334,11815.083333333334
0,1,20220329,10,1.5,1.5,0.0,부주의,단독주택,N,10.8,2.9,180.0,47.0,2000,99,126.904869,37.46848,52.680327000000005,3816.0833333333335,3816.0833333333335
0,1,20220329,10,6.1,2.1,0.0,부주의,공동주택,N,10.8,2.9,180.0,47.0,2000,23,127.085665,37.508825,52.680327000000005,1738.8333333333333,1738.8333333333333
0,1,20220329,11,2.0,1.0,0.0,전기적 요인,단독주택,N,12.5,3.3,200.0,49.0,2000,487,127.030078,37.56129,52.680327000000005,1178.1666666666667,1178.1666666666667
0,1,20220329,11,6.0,1.5,0.0,부주의,기타건축물,N,12.5,3.3,200.0,49.0,2000,487,127.037578,37.48404,52.680327000000005,5634.916666666667,5634.916666666667
0,1,20220329,14,2.2,1.3,0.0,부주의,일반업무,N,15.2,3.8,250.0,41.0,2000,132,126.924632,37.558574,52.680327000000005,1513.0,1513.0
0,1,20220329,14,3.7,1.1,0.0,부주의,공동주택,N,15.2,3.8,250.0,41.0,2000,12,127.013521,37.646386,52.680327000000005,1816.0,1816.0
0,1,20220329,18,2.7,0.7,0.0,부주의,공동주택,N,13.9,2.7,270.0,48.0,2000,2,127.082763,37.603345,52.680327000000005,5467.5,5467.5
0,1,20220329,19,3.0,3.0,0.0,부주의,음식점,N,12.4,2.1,290.0,54.0,2000,166,127.031416,37.584989,52.680327000000005,18825.166666666668,18825.166666666668
0,1,20220329,22,3.5,0.8,0.0,부주의,음식점,N,10.0,1.3,290.0,64.0,2000,1104,127.044925,37.494396,52.680327000000005,2791.5,2791.5
0,1,20220329,23,5.7,1.4,0.0,전기적 요인,일반업무,Y,9.4,0.6,320.0,65.0,2000,50674,126.813113,37.570032,52.680327000000005,1799.1666666666667,1799.1666666666667
0,1,20220330,6,1.5,1.5,0.0,부주의,일반업무,Y,6.0,2.3,20.0,81.0,2000,253,127.127655,37.536077,50.767905000000006,8023.083333333333,8023.083333333333
0,1,20220330,10,3.5,0.8,0.0,전기적 요인,단독주택,N,12.1,3.4,50.0,62.0,2000,20,127.017545,37.574872,50.767905000000006,4204.25,4204.25
0,1,20220330,13,9.1,1.3,0.0,부주의,단독주택,N,15.1,0.7,70.0,54.0,2000,279,126.961518,37.503452,50.767905000000006,2755.6666666666665,2755.6666666666665
0,1,20220330,13,5.0,2.0,0.0,부주의,단독주택,N,15.1,0.7,70.0,54.0,2000,8,127.078777,37.591684,50.767905000000006,7972.583333333333,7972.583333333333
0,1,20220330,16,6.0,2.3,0.0,부주의,단독주택,Y,12.7,1.6,50.0,83.0,1822,47,126.951956,37.506388,50.767905000000006,7832.916666666667,7832.916666666667
0,1,20220330,18,5.5,0.5,0.0,부주의,단독주택,N,12.4,1.3,360.0,80.0,1998,14,127.082096,37.572222,50.767905000000006,1167.0,1167.0
0,1,20220330,19,1.8,1.0,0.0,부주의,공동주택,N,12.4,1.7,290.0,86.0,1337,62,126.98888,37.544294,50.767905000000006,8113.416666666667,8113.416666666667
0,1,20220330,21,1.2,1.2,0.0,전기적 요인,음식점,N,11.6,1.0,320.0,86.0,747,17,126.900469,37.472509,50.767905000000006,6732.75,6732.75
0,1,20220331,8,2.2,2.2,0.0,전기적 요인,건강시설,Y,9.0,0.8,160.0,81.0,2000,2046,126.858942,37.488332,42.428055,24608.08333333333,24608.08333333333
2,1,20220331,15,0.7,0.8,0.0,미상,단독주택,N,14.4,4.1,270.0,48.0,2000,1876,127.013905,37.559287,42.428055,2719.75,2719.75
0,1,20220331,17,3.6,1.2,0.0,부주의,공동주택,N,13.9,3.4,320.0,45.0,2000,68,126.961904,37.548357,42.428055,8075.0,8075.0
0,1,20220331,19,8.6,2.8,0.0,부주의,단독주택,N,12.3,2.9,340.0,47.0,2000,2,126.976219,37.486964,42.428055,3735.3333333333335,3735.3333333333335
0,1,20220331,19,2.0,2.0,0.0,전기적 요인,종교시설,N,12.3,2.9,340.0,47.0,2000,1280,127.043771,37.676234,42.428055,3338.1666666666665,3338.1666666666665
0,2,20220401,6,7.0,3.5,0.0,부주의,음식점,N,4.7,2.4,50.0,77.0,2000,150,127.013581,37.491236,43.20616499999999,18351.416666666668,18351.416666666668
0,2,20220401,9,1.7,1.4,0.0,전기적 요인,오락시설,N,8.5,2.7,50.0,60.0,2000,7395,127.070736,37.540699,43.20616499999999,2639.1666666666665,2639.1666666666665
0,2,20220401,11,1.5,1.8,0.0,부주의,공동주택,N,11.9,2.4,20.0,46.0,2000,22,127.030988,37.664803,43.20616499999999,382.8333333333333,382.8333333333333
0,2,20220401,12,1.8,1.8,0.0,방화,음식점,N,13.2,1.6,160.0,38.0,2000,0,126.936728,37.587749,43.20616499999999,2376.25,2376.25
0,2,20220401,14,0.3,0.3,0.0,부주의,자동차시설,N,14.7,3.3,230.0,29.0,2000,1,126.863618,37.499291,43.20616499999999,214910.0,214910.0
0,2,20220401,15,2.0,2.9,0.0,부주의,공동주택,N,14.6,2.9,250.0,31.0,2000,4923,126.961343,37.481052,43.20616499999999,8152.916666666667,8152.916666666667
0,2,20220401,16,1.7,1.7,0.0,부주의,일반업무,N,14.2,3.5,250.0,37.0,2000,36,127.053081,37.51192,43.20616499999999,1847.1666666666667,1847.1666666666667
0,2,20220401,17,1.8,1.8,0.0,미상,단독주택,Y,13.9,2.9,250.0,33.0,2000,2823,127.056551,37.50154,43.20616499999999,5265.25,5265.25
0,2,20220401,18,0.9,0.4,0.0,부주의,공동주택,N,12.4,4.0,270.0,32.0,2000,11,127.149494,37.495472,43.20616499999999,863.0,863.0
0,2,20220401,21,2.5,1.0,0.0,부주의,공동주택,N,8.1,2.5,250.0,43.0,2000,875,126.916159,37.512961,43.20616499999999,5280.6,5280.6
6,2,20220402,2,2.1,0.5,0.0,전기적 요인,일반업무,Y,4.9,1.4,270.0,63.0,2000,148287,127.129519,37.537247,50.427600000000005,98702.0,98702.0
0,2,20220402,4,2.6,0.6,0.0,부주의,공동주택,N,4.2,0.8,270.0,69.0,2000,20,127.01919,37.590498,50.427600000000005,1324.0,1324.0
0,2,20220402,9,5.0,1.0,0.0,전기적 요인,단독주택,N,7.2,1.7,230.0,68.0,2000,482,127.034934,37.584116,50.427600000000005,588.9166666666666,588.9166666666666
0,2,20220402,9,5.5,0.8,0.8,부주의,기타건축물,Y,7.2,1.7,230.0,68.0,2000,74,126.897985,37.480044,50.427600000000005,10077.166666666666,10077.166666666666
0,2,20220402,10,3.5,2.0,0.0,전기적 요인,공동주택,N,9.5,1.6,180.0,55.0,2000,28765,126.895782,37.476241,50.427600000000005,5367.0,5367.0
0,2,20220402,12,7.0,7.0,0.0,기계적 요인,전시장,Y,12.5,2.2,230.0,33.0,2000,474,127.147687,37.565475,50.427600000000005,23722.5,23722.5
0,2,20220402,12,3.5,2.2,0.0,부주의,기타건축물,Y,12.5,2.2,230.0,33.0,2000,350,127.023001,37.502767,50.427600000000005,11270.333333333334,11270.333333333334
0,2,20220402,15,1.2,1.2,0.0,부주의,일상서비스,N,13.7,4.8,250.0,36.0,2000,15,127.025827,37.604384,50.427600000000005,5336.25,5336.25
0,2,20220402,16,1.2,1.2,0.0,부주의,음식점,N,12.9,4.4,290.0,39.0,2000,146,126.919583,37.619594,50.427600000000005,6900.666666666667,6900.666666666667
0,2,20220402,16,0.8,0.8,0.8,미상,기타건축물,N,12.9,4.4,290.0,39.0,2000,15873,126.861263,37.504312,50.427600000000005,406.0,406.0
0,2,20220402,19,3.5,2.2,0.0,부주의,음식점,Y,9.1,4.5,270.0,34.0,2000,16251,127.121461,37.495398,50.427600000000005,21789.25,21789.25
0,2,20220402,23,3.1,3.7,0.0,전기적 요인,일반업무,Y,6.3,1.6,320.0,64.0,2000,255,126.840359,37.568266,50.427600000000005,41078.083333333336,41078.083333333336
1,2,20220403,2,2.0,1.5,0.0,부주의,공동주택,N,4.7,1.5,250.0,72.0,2000,8640,126.949637,37.548308,53.32965000000001,5973.416666666667,5973.416666666667
0,2,20220403,2,3.8,1.2,0.0,전기적 요인,일반업무,Y,4.7,1.5,250.0,72.0,2000,20664,127.034978,37.514234,53.32965000000001,7586.5,7586.5
0,2,20220403,2,4.2,1.0,0.0,전기적 요인,단독주택,N,4.7,1.5,250.0,72.0,2000,3400,127.013486,37.644363,53.32965000000001,1245.25,1245.25
0,2,20220403,2,2.6,2.6,0.0,미상,공동주택,Y,4.7,1.5,250.0,72.0,2000,438,127.066568,37.642724,53.32965000000001,81619.83333333333,81619.83333333333
0,2,20220403,11,3.0,2.8,0.0,부주의,판매시설,N,12.4,1.9,180.0,48.0,1997,214,127.033788,37.646835,53.32965000000001,2161.1666666666665,2161.1666666666665
1,2,20220403,17,1.3,1.3,0.0,기계적 요인,공동주택,N,16.0,3.6,250.0,33.0,2000,223,127.035688,37.659898,53.32965000000001,141547.66666666666,141547.66666666666
